OS_Threads,Execution_Time_sec,Points_per_Partition,Partitions,Time_Steps
16,                   154.404967691, 160,                  625000,               50                   
16,                   154.911712312, 160,                  625000,               50                   
16,                   157.159776873, 160,                  625000,               50                   
16,                   155.197117215, 160,                  625000,               50                   
16,                   159.858986283, 160,                  625000,               50                   
16,                   81.070296676, 320,                  312500,               50                   
16,                   80.060010163, 320,                  312500,               50                   
16,                   78.273306667, 320,                  312500,               50                   
16,                   79.852243345, 320,                  312500,               50                   
16,                   77.863326401, 320,                  312500,               50                   
16,                   40.246008278, 640,                  156250,               50                   
16,                   40.862591853, 640,                  156250,               50                   
16,                   40.918228951, 640,                  156250,               50                   
16,                   40.28773942, 640,                  156250,               50                   
16,                   40.265090976, 640,                  156250,               50                   
16,                   26.664972145, 1000,                 100000,               50                   
16,                   26.30922753, 1000,                 100000,               50                   
16,                   27.40618935, 1000,                 100000,               50                   
16,                   26.068760237, 1000,                 100000,               50                   
16,                   26.356500527, 1000,                 100000,               50                   
16,                   21.444362616, 1250,                 80000,                50                   
16,                   21.988039682, 1250,                 80000,                50                   
16,                   21.321640857, 1250,                 80000,                50                   
16,                   21.350321597, 1250,                 80000,                50                   
16,                   21.17485409, 1250,                 80000,                50                   
16,                   20.688561138, 1280,                 78125,                50                   
16,                   21.319974894, 1280,                 78125,                50                   
16,                   20.59594248, 1280,                 78125,                50                   
16,                   20.557804241, 1280,                 78125,                50                   
16,                   20.930426194, 1280,                 78125,                50                   
16,                   16.537026828, 1600,                 62500,                50                   
16,                   16.288842935, 1600,                 62500,                50                   
16,                   16.455678154, 1600,                 62500,                50                   
16,                   16.886882766, 1600,                 62500,                50                   
16,                   17.739723564, 1600,                 62500,                50                   
16,                   13.863943063, 2000,                 50000,                50                   
16,                   13.342654711, 2000,                 50000,                50                   
16,                   13.866471473, 2000,                 50000,                50                   
16,                   13.654851926, 2000,                 50000,                50                   
16,                   13.436859463, 2000,                 50000,                50                   
16,                   11.161647722, 2500,                 40000,                50                   
16,                   11.206098132, 2500,                 40000,                50                   
16,                   11.186372786, 2500,                 40000,                50                   
16,                   11.024787235, 2500,                 40000,                50                   
16,                   11.204270529, 2500,                 40000,                50                   
16,                   9.507245142, 3125,                 32000,                50                   
16,                   9.430086461, 3125,                 32000,                50                   
16,                   9.244994796, 3125,                 32000,                50                   
16,                   9.321166613, 3125,                 32000,                50                   
16,                   9.418704039, 3125,                 32000,                50                   
16,                   8.953892603, 3200,                 31250,                50                   
16,                   9.100385539, 3200,                 31250,                50                   
16,                   9.409145098, 3200,                 31250,                50                   
16,                   9.178467658, 3200,                 31250,                50                   
16,                   9.017516668, 3200,                 31250,                50                   
16,                   7.991657583, 4000,                 25000,                50                   
16,                   7.641164151, 4000,                 25000,                50                   
16,                   7.674104038, 4000,                 25000,                50                   
16,                   7.945176923, 4000,                 25000,                50                   
16,                   8.119183933, 4000,                 25000,                50                   
16,                   6.475599535, 5000,                 20000,                50                   
16,                   6.71633344, 5000,                 20000,                50                   
16,                   6.60792103, 5000,                 20000,                50                   
16,                   6.719121774, 5000,                 20000,                50                   
16,                   6.410405792, 5000,                 20000,                50                   
16,                   5.766606528, 6250,                 16000,                50                   
16,                   5.723926289, 6250,                 16000,                50                   
16,                   5.91299707, 6250,                 16000,                50                   
16,                   6.002410249, 6250,                 16000,                50                   
16,                   5.745161249, 6250,                 16000,                50                   
16,                   5.849006863, 6400,                 15625,                50                   
16,                   6.189326233, 6400,                 15625,                50                   
16,                   5.860106434, 6400,                 15625,                50                   
16,                   6.192974492, 6400,                 15625,                50                   
16,                   5.776781203, 6400,                 15625,                50                   
16,                   5.392998966, 8000,                 12500,                50                   
16,                   5.011348238, 8000,                 12500,                50                   
16,                   5.077796388, 8000,                 12500,                50                   
16,                   5.590061604, 8000,                 12500,                50                   
16,                   5.276392043, 8000,                 12500,                50                   
16,                   4.755558109, 10000,                10000,                50                   
16,                   4.675157541, 10000,                10000,                50                   
16,                   4.686511736, 10000,                10000,                50                   
16,                   4.939396334, 10000,                10000,                50                   
16,                   4.827946763, 10000,                10000,                50                   
16,                   4.790720361, 12500,                8000,                 50                   
16,                   4.533811375, 12500,                8000,                 50                   
16,                   4.83973711, 12500,                8000,                 50                   
16,                   4.538133123, 12500,                8000,                 50                   
16,                   4.770664722, 12500,                8000,                 50                   
16,                   4.336838683, 15625,                6400,                 50                   
16,                   4.321594463, 15625,                6400,                 50                   
16,                   4.40947661, 15625,                6400,                 50                   
16,                   4.504539128, 15625,                6400,                 50                   
16,                   4.478639829, 15625,                6400,                 50                   
16,                   4.295602976, 16000,                6250,                 50                   
16,                   4.276023446, 16000,                6250,                 50                   
16,                   4.414735895, 16000,                6250,                 50                   
16,                   4.40710849, 16000,                6250,                 50                   
16,                   4.422649767, 16000,                6250,                 50                   
16,                   4.138110726, 20000,                5000,                 50                   
16,                   4.006700458, 20000,                5000,                 50                   
16,                   4.303666663, 20000,                5000,                 50                   
16,                   4.175950954, 20000,                5000,                 50                   
16,                   4.516070651, 20000,                5000,                 50                   
16,                   3.552370305, 25000,                4000,                 50                   
16,                   3.990567996, 25000,                4000,                 50                   
16,                   3.745826937, 25000,                4000,                 50                   
16,                   3.752013122, 25000,                4000,                 50                   
16,                   4.232083904, 25000,                4000,                 50                   
16,                   3.73415746, 31250,                3200,                 50                   
16,                   3.70976603, 31250,                3200,                 50                   
16,                   3.708964168, 31250,                3200,                 50                   
16,                   3.785943515, 31250,                3200,                 50                   
16,                   3.407531422, 31250,                3200,                 50                   
16,                   3.646271415, 32000,                3125,                 50                   
16,                   3.708894332, 32000,                3125,                 50                   
16,                   3.437450962, 32000,                3125,                 50                   
16,                   3.711215581, 32000,                3125,                 50                   
16,                   3.275535474, 32000,                3125,                 50                   
16,                   3.314918561, 40000,                2500,                 50                   
16,                   3.338673933, 40000,                2500,                 50                   
16,                   3.425742392, 40000,                2500,                 50                   
16,                   3.231771042, 40000,                2500,                 50                   
16,                   3.456544221, 40000,                2500,                 50                   
16,                   3.258167555, 50000,                2000,                 50                   
16,                   3.20919631, 50000,                2000,                 50                   
16,                   3.303508253, 50000,                2000,                 50                   
16,                   3.443432863, 50000,                2000,                 50                   
16,                   3.500926641, 50000,                2000,                 50                   
16,                   3.335100093, 62500,                1600,                 50                   
16,                   3.337245836, 62500,                1600,                 50                   
16,                   3.30484896, 62500,                1600,                 50                   
16,                   3.377430638, 62500,                1600,                 50                   
16,                   3.239315165, 62500,                1600,                 50                   
16,                   3.388208722, 78125,                1280,                 50                   
16,                   3.418978139, 78125,                1280,                 50                   
16,                   3.550241841, 78125,                1280,                 50                   
16,                   3.677004852, 78125,                1280,                 50                   
16,                   3.612311022, 78125,                1280,                 50                   
16,                   3.646033223, 80000,                1250,                 50                   
16,                   3.592871548, 80000,                1250,                 50                   
16,                   3.54868733, 80000,                1250,                 50                   
16,                   3.418275722, 80000,                1250,                 50                   
16,                   3.403145497, 80000,                1250,                 50                   
16,                   3.719204653, 100000,               1000,                 50                   
16,                   3.505995733, 100000,               1000,                 50                   
16,                   3.497755308, 100000,               1000,                 50                   
16,                   3.674432567, 100000,               1000,                 50                   
16,                   3.752685854, 100000,               1000,                 50                   
16,                   3.707658846, 125000,               800,                  50                   
16,                   3.577495617, 125000,               800,                  50                   
16,                   3.836227759, 125000,               800,                  50                   
16,                   3.634130357, 125000,               800,                  50                   
16,                   3.618877757, 125000,               800,                  50                   
16,                   4.000633571, 156250,               640,                  50                   
16,                   3.729576989, 156250,               640,                  50                   
16,                   3.745345349, 156250,               640,                  50                   
16,                   3.784068844, 156250,               640,                  50                   
16,                   3.858734544, 156250,               640,                  50                   
16,                   3.789424805, 160000,               625,                  50                   
16,                   3.76479585, 160000,               625,                  50                   
16,                   3.89426301, 160000,               625,                  50                   
16,                   3.710280355, 160000,               625,                  50                   
16,                   3.750458637, 160000,               625,                  50                   
16,                   3.823249625, 200000,               500,                  50                   
16,                   3.805441906, 200000,               500,                  50                   
16,                   3.824890837, 200000,               500,                  50                   
16,                   3.887043476, 200000,               500,                  50                   
16,                   3.868153294, 200000,               500,                  50                   
16,                   3.968222812, 250000,               400,                  50                   
16,                   4.06220064, 250000,               400,                  50                   
16,                   3.939388576, 250000,               400,                  50                   
16,                   3.924697941, 250000,               400,                  50                   
16,                   4.147727104, 250000,               400,                  50                   
16,                   3.944624652, 312500,               320,                  50                   
16,                   3.955894715, 312500,               320,                  50                   
16,                   4.200023833, 312500,               320,                  50                   
16,                   3.966320249, 312500,               320,                  50                   
16,                   4.022923217, 312500,               320,                  50                   
16,                   4.021294874, 390625,               256,                  50                   
16,                   3.960600466, 390625,               256,                  50                   
16,                   3.955956333, 390625,               256,                  50                   
16,                   4.171370128, 390625,               256,                  50                   
16,                   3.931536681, 390625,               256,                  50                   
16,                   3.980373523, 400000,               250,                  50                   
16,                   4.101741008, 400000,               250,                  50                   
16,                   3.886432404, 400000,               250,                  50                   
16,                   4.023132265, 400000,               250,                  50                   
16,                   3.921642634, 400000,               250,                  50                   
16,                   3.953542747, 500000,               200,                  50                   
16,                   3.891311975, 500000,               200,                  50                   
16,                   3.88987253, 500000,               200,                  50                   
16,                   3.904446, 500000,               200,                  50                   
16,                   4.099726563, 500000,               200,                  50                   
16,                   4.000424418, 625000,               160,                  50                   
16,                   3.937567999, 625000,               160,                  50                   
16,                   4.160295778, 625000,               160,                  50                   
16,                   3.887170698, 625000,               160,                  50                   
16,                   3.93120332, 625000,               160,                  50                   
16,                   3.888223566, 781250,               128,                  50                   
16,                   4.130263995, 781250,               128,                  50                   
16,                   4.078130365, 781250,               128,                  50                   
16,                   4.152430527, 781250,               128,                  50                   
16,                   4.092250801, 781250,               128,                  50                   
16,                   4.101617267, 800000,               125,                  50                   
16,                   4.194424181, 800000,               125,                  50                   
16,                   4.156493063, 800000,               125,                  50                   
16,                   4.151106553, 800000,               125,                  50                   
16,                   3.931394582, 800000,               125,                  50                   
16,                   4.099700316, 1000000,              100,                  50                   
16,                   4.172104928, 1000000,              100,                  50                   
16,                   3.985005525, 1000000,              100,                  50                   
16,                   4.131444174, 1000000,              100,                  50                   
16,                   4.08752098, 1000000,              100,                  50                   
16,                   4.102600523, 1250000,              80,                   50                   
16,                   4.043834787, 1250000,              80,                   50                   
16,                   4.149391519, 1250000,              80,                   50                   
16,                   3.894042416, 1250000,              80,                   50                   
16,                   4.17177295, 1250000,              80,                   50                   
16,                   3.932168081, 1562500,              64,                   50                   
16,                   3.824715457, 1562500,              64,                   50                   
16,                   3.88495851, 1562500,              64,                   50                   
16,                   3.903498218, 1562500,              64,                   50                   
16,                   4.229530835, 1562500,              64,                   50                   
16,                   3.9245007, 2000000,              50,                   50                   
16,                   3.959297542, 2000000,              50,                   50                   
16,                   4.285018552, 2000000,              50,                   50                   
16,                   4.0200568, 2000000,              50,                   50                   
16,                   3.844948518, 2000000,              50,                   50                   
16,                   4.084033269, 2500000,              40,                   50                   
16,                   3.809639486, 2500000,              40,                   50                   
16,                   3.892478344, 2500000,              40,                   50                   
16,                   3.837249059, 2500000,              40,                   50                   
16,                   4.079551652, 2500000,              40,                   50                   
16,                   3.755574746, 3125000,              32,                   50                   
16,                   3.874428701, 3125000,              32,                   50                   
16,                   3.833612004, 3125000,              32,                   50                   
16,                   3.986668356, 3125000,              32,                   50                   
16,                   3.83672355, 3125000,              32,                   50                   
16,                   4.269729786, 6250000,              16,                   50                   
16,                   4.266614495, 6250000,              16,                   50                   
16,                   4.216372079, 6250000,              16,                   50                   
16,                   4.245792618, 6250000,              16,                   50                   
16,                   4.155239631, 6250000,              16,                   50                   
16,                   4.401516739, 12500000,             8,                    50                   
16,                   4.985494105, 12500000,             8,                    50                   
16,                   4.556387667, 12500000,             8,                    50                   
16,                   4.416991961, 12500000,             8,                    50                   
16,                   4.442876185, 12500000,             8,                    50                   
16,                   5.225530292, 25000000,             4,                    50                   
16,                   5.016384633, 25000000,             4,                    50                   
16,                   5.218318391, 25000000,             4,                    50                   
16,                   5.055391374, 25000000,             4,                    50                   
16,                   5.314339766, 25000000,             4,                    50                   
16,                   6.587058705, 50000000,             2,                    50                   
16,                   6.602752092, 50000000,             2,                    50                   
16,                   6.531529008, 50000000,             2,                    50                   
16,                   6.122218183, 50000000,             2,                    50                   
16,                   6.136262015, 50000000,             2,                    50                   
16,                   9.828497765, 100000000,            1,                    50                   
16,                   9.657980241, 100000000,            1,                    50                   
16,                   9.622788656, 100000000,            1,                    50                   
16,                   10.907613647, 100000000,            1,                    50                   
16,                   9.684197455, 100000000,            1,                    50                   
